Year,Year_Level,Item_ID,Strand,LocationInStage,SequenceNumber,Item_Type,Item,Answer,StimulusList,Description,Substrand
2017,9,x00100542,Grammar and Punctuation,1,21,MC,x00100542,,,Descriptor #1,Grammar
2017,9,x00102287,Reading,1,1,MC,x00102287,,"[""gzgay111""]",Descriptor #1,Letters
2017,9,x00102287,Reading,1,1,MC,x00102287,,"[""gzgay111""]",Descriptor #1,Letters
2017,7,x00100441,Grammar and Punctuation,1,24,TE,x00100441,,,Descriptor #1,Grammar
2017,7,x00100441,Grammar and Punctuation,1,24,TE,x00100441,,,Descriptor #1,Grammar
2017,9,x00101534,Numeracy,2,1,MC,x00101534,,,Descriptor #1,Numbers
2017,9,x00101534,Numeracy,2,1,MC,x00101534,,,Descriptor #1,Numbers
2017,9,x00102154,Reading,2,4,MC,x00102154,,"[""bnchp013""]",Descriptor #1,Letters
2017,9,x00102154,Reading,2,4,MC,x00102154,,"[""bnchp013""]",Descriptor #1,Letters
2017,3,x00101662,Reading,1,9,TE,x00101662,,"[""ddzlz123""]",Descriptor #1,Letters
2017,3,x00101662,Reading,1,9,TE,x00101662,,"[""ddzlz123""]",Descriptor #1,Letters
2017,5,x00101868,Reading,2,3,TE,x00101868,,"[""oriuf996""]",Descriptor #1,Letters
2017,5,x00101868,Reading,2,3,TE,x00101868,,"[""oriuf996""]",Descriptor #1,Letters
2017,7,x00101868,Reading,2,11,TE,x00101868,,"[""oriuf996""]",Descriptor #1,Letters
2017,7,x00101868,Reading,2,11,TE,x00101868,,"[""oriuf996""]",Descriptor #1,Letters
2017,7,x00101868,Reading,4,11,TE,x00101868,,"[""oriuf996""]",Descriptor #1,Letters
2017,7,x00101868,Reading,4,11,TE,x00101868,,"[""oriuf996""]",Descriptor #1,Letters
2017,9,x00100483,Grammar and Punctuation,1,14,MC,x00100483,,,Descriptor #1,Grammar
2017,9,x00100483,Grammar and Punctuation,1,14,MC,x00100483,,,Descriptor #1,Grammar
2017,9,x00100510,Grammar and Punctuation,2,15,MC,x00100510,,,Descriptor #1,Grammar
2017,9,x00100510,Grammar and Punctuation,2,15,MC,x00100510,,,Descriptor #1,Grammar
2017,3,x00100779,Numeracy,1,4,MC,x00100779,,,Descriptor #1,Numbers
2017,3,x00100779,Numeracy,1,4,MC,x00100779,,,Descriptor #1,Numbers
2017,5,x00101111,Numeracy,2,8,MC,x00101111,,,Descriptor #1,Numbers
2017,5,x00101111,Numeracy,2,8,MC,x00101111,,,Descriptor #1,Numbers
2017,7,x00101111,Numeracy,2,16,MC,x00101111,,,Descriptor #1,Numbers
2017,7,x00101111,Numeracy,2,16,MC,x00101111,,,Descriptor #1,Numbers
2017,9,x00102277,Reading,2,8,MC,x00102277,,"[""nuwfz791""]",Descriptor #1,Letters
2017,9,x00102277,Reading,2,8,MC,x00102277,,"[""nuwfz791""]",Descriptor #1,Letters
2017,9,x00102321,Reading,1,1,TS,x00102321,,"[""ipdke652""]",Descriptor #1,Letters
2017,9,x00102321,Reading,1,1,TS,x00102321,,"[""ipdke652""]",Descriptor #1,Letters
2017,9,x00102264,Reading,1,12,TE,x00102264,,"[""gzggz354""]",Descriptor #1,Letters
2017,9,x00102264,Reading,1,12,TE,x00102264,,"[""gzggz354""]",Descriptor #1,Letters
2017,3,x00100860,Numeracy,1,10,SP,x00100860,,,Descriptor #1,Numbers
2017,3,x00100860,Numeracy,1,10,SP,x00100860,,,Descriptor #1,Numbers
2017,5,x00100211,Grammar and Punctuation,1,2,MCS,x00100211,,,Descriptor #1,Grammar
2017,5,x00100211,Grammar and Punctuation,1,2,MCS,x00100211,,,Descriptor #1,Grammar
2017,5,x00100946,Numeracy,1,13,TE,x00100946,,,Descriptor #1,Numbers
2017,5,x00100946,Numeracy,1,13,TE,x00100946,,,Descriptor #1,Numbers
2017,7,x00100946,Numeracy,1,6,TE,x00100946,,,Descriptor #1,Numbers
2017,7,x00100946,Numeracy,1,6,TE,x00100946,,,Descriptor #1,Numbers
2017,9,x00102191,Reading,4,7,TE,x00102191,,"[""gecaw353""]",Descriptor #1,Letters
2017,9,x00102191,Reading,4,7,TE,x00102191,,"[""gecaw353""]",Descriptor #1,Letters
2017,3,x00101689,Reading,2,8,MC,x00101689,,"[""vgpaw173""]",Descriptor #1,Letters
2017,3,x00101689,Reading,2,8,MC,x00101689,,"[""vgpaw173""]",Descriptor #1,Letters
2017,7,x00102019,Reading,2,5,MC,x00102019,,"[""uifcu458""]",Descriptor #1,Letters
2017,7,x00102019,Reading,2,5,MC,x00102019,,"[""uifcu458""]",Descriptor #1,Letters
2017,3,x00101584,Reading,2,1,SP,x00101584,,"[""inivf058""]",Descriptor #1,Letters
2017,3,x00101584,Reading,2,1,SP,x00101584,,"[""inivf058""]",Descriptor #1,Letters
2017,5,x00100941,Numeracy,1,8,SL,x00100941,,,Descriptor #1,Numbers
2017,5,x00100941,Numeracy,1,8,SL,x00100941,,,Descriptor #1,Numbers
2017,7,x00100941,Numeracy,1,1,SL,x00100941,,,Descriptor #1,Numbers
2017,7,x00100941,Numeracy,1,1,SL,x00100941,,,Descriptor #1,Numbers
2017,3,x00100135,Grammar and Punctuation,2,4,SL,x00100135,,,Descriptor #1,Grammar
2017,3,x00100135,Grammar and Punctuation,2,4,SL,x00100135,,,Descriptor #1,Grammar
2017,5,x00102529,Spelling,2,7,MC,x00102529,,,Descriptor #1,Spelling
2017,5,x00102529,Spelling,2,7,MC,x00102529,,,Descriptor #1,Spelling
2017,7,x00100340,Grammar and Punctuation,2,1,MC,x00100340,,,Descriptor #1,Grammar
2017,7,x00100340,Grammar and Punctuation,2,1,MC,x00100340,,,Descriptor #1,Grammar
2017,9,x00100497,Grammar and Punctuation,2,2,TE,x00100497,,,Descriptor #1,Grammar
2017,9,x00100497,Grammar and Punctuation,2,2,TE,x00100497,,,Descriptor #1,Grammar
2017,5,x00100179,Grammar and Punctuation,1,22,COMP,x00100179,,,Descriptor #1,Grammar
2017,5,x00100179,Grammar and Punctuation,1,22,COMP,x00100179,,,Descriptor #1,Grammar
2017,7,x00102738,Writing,1,1,ET,x00102738,,"[""slqxp664""]",Descriptor #1,Expressive Writing
2017,7,x00102738,Writing,1,1,ET,x00102738,,"[""slqxp664""]",Descriptor #1,Expressive Writing
2017,7,x00101287,Numeracy,2,6,MC,x00101287,,,Descriptor #1,Numbers
2017,7,x00101287,Numeracy,2,6,MC,x00101287,,,Descriptor #1,Numbers
2017,9,x00101468,Numeracy,1,7,IA,x00101468,,,Descriptor #1,Numbers
2017,9,x00101468,Numeracy,1,7,IA,x00101468,,,Descriptor #1,Numbers
2017,5,x00100223,Grammar and Punctuation,1,14,TE,x00100223,,,Descriptor #1,Grammar
2017,5,x00100223,Grammar and Punctuation,1,14,TE,x00100223,,,Descriptor #1,Grammar
2017,7,x00102000,Reading,1,3,MC,x00102000,,"[""ntvyp454""]",Descriptor #1,Letters
2017,7,x00102000,Reading,1,3,MC,x00102000,,"[""ntvyp454""]",Descriptor #1,Letters
2017,9,x00101561,Numeracy,1,10,COMP,x00101561,,,Descriptor #1,Numbers
2017,9,x00101561,Numeracy,1,10,COMP,x00101561,,,Descriptor #1,Numbers
2017,7,x00101283,Numeracy,2,2,MC,x00101283,,,Descriptor #1,Numbers
2017,7,x00101283,Numeracy,2,2,MC,x00101283,,,Descriptor #1,Numbers
2017,3,x00100151,Grammar and Punctuation,2,20,MC,x00100151,,,Descriptor #1,Grammar
2017,3,x00100151,Grammar and Punctuation,2,20,MC,x00100151,,,Descriptor #1,Grammar
2017,5,x00101087,Numeracy,1,1,MC,x00101087,,,Descriptor #1,Numbers
2017,5,x00101087,Numeracy,1,1,MC,x00101087,,,Descriptor #1,Numbers
2017,7,x00101087,Numeracy,1,9,MC,x00101087,,,Descriptor #1,Numbers
2017,7,x00101087,Numeracy,1,9,MC,x00101087,,,Descriptor #1,Numbers
2017,9,x00102329,Reading,1,9,MC,x00102329,,"[""kwcqa825""]",Descriptor #1,Letters
2017,9,x00102329,Reading,1,9,MC,x00102329,,"[""kwcqa825""]",Descriptor #1,Letters
2017,7,x00102087,Reading,1,5,MC,x00102087,,"[""njkes421""]",Descriptor #1,Letters
2017,7,x00102087,Reading,1,5,MC,x00102087,,"[""njkes421""]",Descriptor #1,Letters
2017,9,x00102087,Reading,1,13,MC,x00102087,,"[""njkes421""]",Descriptor #1,Letters
2017,9,x00102087,Reading,1,13,MC,x00102087,,"[""njkes421""]",Descriptor #1,Letters
2017,3,x00100109,Grammar and Punctuation,1,4,MC,x00100109,,,Descriptor #1,Grammar
2017,3,x00100109,Grammar and Punctuation,1,4,MC,x00100109,,,Descriptor #1,Grammar
2017,5,x00101792,Reading,4,7,PO,x00101792,,"[""waumg636""]",Descriptor #1,Letters
2017,5,x00101792,Reading,4,7,PO,x00101792,,"[""waumg636""]",Descriptor #1,Letters
2017,5,x00101898,Reading,2,1,MC,x00101898,,"[""fyyai794""]",Descriptor #1,Letters
2017,5,x00101898,Reading,2,1,MC,x00101898,,"[""fyyai794""]",Descriptor #1,Letters
2017,7,x00101898,Reading,2,9,MC,x00101898,,"[""fyyai794""]",Descriptor #1,Letters
2017,7,x00101898,Reading,2,9,MC,x00101898,,"[""fyyai794""]",Descriptor #1,Letters
2017,9,x00101416,Numeracy,2,9,IC,x00101416,,,Descriptor #1,Numbers
2017,9,x00101416,Numeracy,2,9,IC,x00101416,,,Descriptor #1,Numbers
2017,3,x00100150,Grammar and Punctuation,2,19,MC,x00100150,,,Descriptor #1,Grammar
2017,3,x00100150,Grammar and Punctuation,2,19,MC,x00100150,,,Descriptor #1,Grammar
2017,5,x00100928,Numeracy,4,12,TE,x00100928,,,Descriptor #1,Numbers
2017,5,x00100928,Numeracy,4,12,TE,x00100928,,,Descriptor #1,Numbers
2017,5,x00100174,Grammar and Punctuation,1,17,MC,x00100174,,,Descriptor #1,Grammar
2017,5,x00100174,Grammar and Punctuation,1,17,MC,x00100174,,,Descriptor #1,Grammar
2017,3,x00100129,Grammar and Punctuation,1,24,MC,x00100129,,,Descriptor #1,Grammar
2017,3,x00100129,Grammar and Punctuation,1,24,MC,x00100129,,,Descriptor #1,Grammar
2017,3,x00101594,Reading,2,11,IGO,x00101594,,"[""wjoxz902""]",Descriptor #1,Letters
2017,3,x00101594,Reading,2,11,IGO,x00101594,,"[""wjoxz902""]",Descriptor #1,Letters
2017,9,x00100507,Grammar and Punctuation,2,12,TE,x00100507,,,Descriptor #1,Grammar
2017,9,x00100507,Grammar and Punctuation,2,12,TE,x00100507,,,Descriptor #1,Grammar
2017,9,x00100538,Grammar and Punctuation,1,17,IGM,x00100538,,,Descriptor #1,Grammar
2017,9,x00100538,Grammar and Punctuation,1,17,IGM,x00100538,,,Descriptor #1,Grammar
2017,7,x00102051,Reading,1,3,MC,x00102051,,"[""utbzo373""]",Descriptor #1,Letters
2017,7,x00102051,Reading,1,3,MC,x00102051,,"[""utbzo373""]",Descriptor #1,Letters
2017,9,x00102051,Reading,1,11,MC,x00102051,,"[""utbzo373""]",Descriptor #1,Letters
2017,9,x00102051,Reading,1,11,MC,x00102051,,"[""utbzo373""]",Descriptor #1,Letters
2017,9,x00102051,Reading,3,11,MC,x00102051,,"[""utbzo373""]",Descriptor #1,Letters
2017,9,x00102051,Reading,3,11,MC,x00102051,,"[""utbzo373""]",Descriptor #1,Letters
2017,5,x00101115,Numeracy,2,12,MC,x00101115,,,Descriptor #1,Numbers
2017,5,x00101115,Numeracy,2,12,MC,x00101115,,,Descriptor #1,Numbers
2017,7,x00101292,Numeracy,2,11,MC,x00101292,,,Descriptor #1,Numbers
2017,7,x00101292,Numeracy,2,11,MC,x00101292,,,Descriptor #1,Numbers
2017,5,x00101870,Reading,2,5,TE,x00101870,,"[""bjmzq965""]",Descriptor #1,Letters
2017,5,x00101870,Reading,2,5,TE,x00101870,,"[""bjmzq965""]",Descriptor #1,Letters
2017,7,x00101870,Reading,2,13,TE,x00101870,,"[""bjmzq965""]",Descriptor #1,Letters
2017,7,x00101870,Reading,2,13,TE,x00101870,,"[""bjmzq965""]",Descriptor #1,Letters
2017,7,x00101870,Reading,4,13,TE,x00101870,,"[""bjmzq965""]",Descriptor #1,Letters
2017,7,x00101870,Reading,4,13,TE,x00101870,,"[""bjmzq965""]",Descriptor #1,Letters
2017,5,x00101771,Reading,3,2,TE,x00101771,,"[""uqvpt861""]",Descriptor #1,Letters
2017,5,x00101771,Reading,3,2,TE,x00101771,,"[""uqvpt861""]",Descriptor #1,Letters
2017,7,x00102588,Spelling,1,1,TE,x00102588,,,Descriptor #1,Spelling
2017,7,x00102588,Spelling,1,1,TE,x00102588,,,Descriptor #1,Spelling
2017,3,x00102400,Spelling,1,9,MC,x00102400,,,Descriptor #1,Spelling
2017,3,x00102400,Spelling,1,9,MC,x00102400,,,Descriptor #1,Spelling
2017,5,x00100743,Numeracy,2,7,SP,x00100743,,,Descriptor #1,Numbers
2017,5,x00100743,Numeracy,2,7,SP,x00100743,,,Descriptor #1,Numbers
2017,3,x00100743,Numeracy,2,13,SP,x00100743,,,Descriptor #1,Numbers
2017,3,x00100743,Numeracy,2,13,SP,x00100743,,,Descriptor #1,Numbers
2017,5,x00100189,Grammar and Punctuation,2,6,IO,x00100189,,,Descriptor #1,Grammar
2017,5,x00100189,Grammar and Punctuation,2,6,IO,x00100189,,,Descriptor #1,Grammar
2017,3,x00100118,Grammar and Punctuation,1,13,MC,x00100118,,,Descriptor #1,Grammar
2017,3,x00100118,Grammar and Punctuation,1,13,MC,x00100118,,,Descriptor #1,Grammar
2017,9,x00102722,Spelling,2,4,MC,x00102722,,,Descriptor #1,Spelling
2017,9,x00102722,Spelling,2,4,MC,x00102722,,,Descriptor #1,Spelling
2017,3,x00100806,Numeracy,2,1,IM,x00100806,,,Descriptor #1,Numbers
2017,3,x00100806,Numeracy,2,1,IM,x00100806,,,Descriptor #1,Numbers
2017,3,x00100798,Numeracy,1,8,MC,x00100798,,,Descriptor #1,Numbers
2017,3,x00100798,Numeracy,1,8,MC,x00100798,,,Descriptor #1,Numbers
2017,5,x00101073,Numeracy,2,4,TE,x00101073,,,Descriptor #1,Numbers
2017,5,x00101073,Numeracy,2,4,TE,x00101073,,,Descriptor #1,Numbers
2017,5,x00100163,Grammar and Punctuation,1,6,MC,x00100163,,,Descriptor #1,Grammar
2017,5,x00100163,Grammar and Punctuation,1,6,MC,x00100163,,,Descriptor #1,Grammar
2017,3,x00100054,Grammar and Punctuation,1,1,MC,x00100054,,,Descriptor #1,Grammar
2017,3,x00100054,Grammar and Punctuation,1,1,MC,x00100054,,,Descriptor #1,Grammar
2017,3,x00102390,Spelling,2,9,TE,x00102390,,,Descriptor #1,Spelling
2017,3,x00102390,Spelling,2,9,TE,x00102390,,,Descriptor #1,Spelling
2017,5,x00102528,Spelling,2,6,MC,x00102528,,,Descriptor #1,Spelling
2017,5,x00102528,Spelling,2,6,MC,x00102528,,,Descriptor #1,Spelling
2017,7,x00100456,Grammar and Punctuation,2,13,IO,x00100456,,,Descriptor #1,Grammar
2017,7,x00100456,Grammar and Punctuation,2,13,IO,x00100456,,,Descriptor #1,Grammar
2017,3,x00100801,Numeracy,1,11,MCS,x00100801,,,Descriptor #1,Numbers
2017,3,x00100801,Numeracy,1,11,MCS,x00100801,,,Descriptor #1,Numbers
2017,7,x00102080,Reading,2,15,TE,x00102080,,"[""ksgkt789""]",Descriptor #1,Letters
2017,7,x00102080,Reading,2,15,TE,x00102080,,"[""ksgkt789""]",Descriptor #1,Letters
2017,3,x00100774,Numeracy,2,13,MC,x00100774,,,Descriptor #1,Numbers
2017,9,x00100551,Grammar and Punctuation,2,4,SP,x00100551,,,Descriptor #1,Grammar
2017,9,x00100551,Grammar and Punctuation,2,4,SP,x00100551,,,Descriptor #1,Grammar
2017,5,x00101907,Reading,2,10,MC,x00101907,,"[""rzupe959""]",Descriptor #1,Letters
2017,5,x00101907,Reading,2,10,MC,x00101907,,"[""rzupe959""]",Descriptor #1,Letters
2017,5,x00101844,Reading,1,11,MC,x00101844,,"[""ttqlj762""]",Descriptor #1,Letters
2017,5,x00101844,Reading,1,11,MC,x00101844,,"[""ttqlj762""]",Descriptor #1,Letters
2017,7,x00100416,Grammar and Punctuation,2,25,TE,x00100416,,,Descriptor #1,Grammar
2017,7,x00100416,Grammar and Punctuation,2,25,TE,x00100416,,,Descriptor #1,Grammar
2017,3,x00100093,Grammar and Punctuation,2,14,IGM,x00100093,,,Descriptor #1,Grammar
2017,3,x00100093,Grammar and Punctuation,2,14,IGM,x00100093,,,Descriptor #1,Grammar
2017,9,x00102259,Reading,1,7,MC,x00102259,,"[""cfohr461""]",Descriptor #1,Letters
2017,9,x00102259,Reading,1,7,MC,x00102259,,"[""cfohr461""]",Descriptor #1,Letters
2017,5,x00101038,Numeracy,1,3,MC,x00101038,,,Descriptor #1,Numbers
2017,5,x00101038,Numeracy,1,3,MC,x00101038,,,Descriptor #1,Numbers
2017,5,x00101836,Reading,1,3,MC,x00101836,,"[""lmsek503""]",Descriptor #1,Letters
2017,5,x00101836,Reading,1,3,MC,x00101836,,"[""lmsek503""]",Descriptor #1,Letters
2017,7,x00101272,Numeracy,1,9,MC,x00101272,,,Descriptor #1,Numbers
2017,7,x00101272,Numeracy,1,9,MC,x00101272,,,Descriptor #1,Numbers
2017,5,x00101005,Numeracy,1,4,MCS,x00101005,,,Descriptor #1,Numbers
2017,5,x00101005,Numeracy,1,4,MCS,x00101005,,,Descriptor #1,Numbers
2017,5,x00100821,Numeracy,1,9,IC,x00100821,,,Descriptor #1,Numbers
2017,5,x00100821,Numeracy,1,9,IC,x00100821,,,Descriptor #1,Numbers
2017,3,x00100821,Numeracy,1,1,IC,x00100821,,,Descriptor #1,Numbers
2017,3,x00100821,Numeracy,1,1,IC,x00100821,,,Descriptor #1,Numbers
2017,5,x00100648,Numeracy,4,2,MC,x00100648,,,Descriptor #1,Numbers
2017,5,x00100648,Numeracy,4,2,MC,x00100648,,,Descriptor #1,Numbers
2017,3,x00100648,Numeracy,2,8,MC,x00100648,,,Descriptor #1,Numbers
2017,3,x00100648,Numeracy,2,8,MC,x00100648,,,Descriptor #1,Numbers
2017,5,x00100648,Numeracy,2,2,MC,x00100648,,,Descriptor #1,Numbers
2017,5,x00100648,Numeracy,2,2,MC,x00100648,,,Descriptor #1,Numbers
2017,5,x00101835,Reading,1,2,TE,x00101835,,"[""rjxuw494""]",Descriptor #1,Letters
2017,5,x00101835,Reading,1,2,TE,x00101835,,"[""rjxuw494""]",Descriptor #1,Letters
2017,5,x00101788,Reading,4,3,IM,x00101788,,"[""piafh544""]",Descriptor #1,Letters
2017,5,x00101788,Reading,4,3,IM,x00101788,,"[""piafh544""]",Descriptor #1,Letters
2017,7,x00100326,Grammar and Punctuation,1,13,MC,x00100326,,,Descriptor #1,Grammar
2017,7,x00100326,Grammar and Punctuation,1,13,MC,x00100326,,,Descriptor #1,Grammar
2017,5,x00101787,Reading,4,2,TE,x00101787,,"[""yetkb788""]",Descriptor #1,Letters
2017,5,x00101787,Reading,4,2,TE,x00101787,,"[""yetkb788""]",Descriptor #1,Letters
2017,3,x00102375,Spelling,1,4,MC,x00102375,,,Descriptor #1,Spelling
2017,3,x00102375,Spelling,1,4,MC,x00102375,,,Descriptor #1,Spelling
2017,3,x00100138,Grammar and Punctuation,2,7,MC,x00100138,,,Descriptor #1,Grammar
2017,3,x00100138,Grammar and Punctuation,2,7,MC,x00100138,,,Descriptor #1,Grammar
2017,5,x00100158,Grammar and Punctuation,1,1,TE,x00100158,,,Descriptor #1,Grammar
2017,5,x00100158,Grammar and Punctuation,1,1,TE,x00100158,,,Descriptor #1,Grammar
2017,7,x00100422,Grammar and Punctuation,1,5,TS,x00100422,,,Descriptor #1,Grammar
2017,7,x00100422,Grammar and Punctuation,1,5,TS,x00100422,,,Descriptor #1,Grammar
2017,5,x00100265,Grammar and Punctuation,1,4,MC,x00100265,,,Descriptor #1,Grammar
2017,5,x00100265,Grammar and Punctuation,1,4,MC,x00100265,,,Descriptor #1,Grammar
2017,7,x00102114,Reading,2,15,TE,x00102114,,"[""arvjo310""]",Descriptor #1,Letters
2017,7,x00102114,Reading,2,15,TE,x00102114,,"[""arvjo310""]",Descriptor #1,Letters
2017,5,x00101682,Reading,2,9,IGGM,x00101682,,"[""besry798""]",Descriptor #1,Letters
2017,5,x00101682,Reading,2,9,IGGM,x00101682,,"[""besry798""]",Descriptor #1,Letters
2017,5,x00101682,Reading,4,9,IGGM,x00101682,,"[""besry798""]",Descriptor #1,Letters
2017,5,x00101682,Reading,4,9,IGGM,x00101682,,"[""besry798""]",Descriptor #1,Letters
2017,3,x00101682,Reading,2,1,IGGM,x00101682,,"[""besry798""]",Descriptor #1,Letters
2017,3,x00101682,Reading,2,1,IGGM,x00101682,,"[""besry798""]",Descriptor #1,Letters
2017,9,x00100533,Grammar and Punctuation,1,12,TE,x00100533,,,Descriptor #1,Grammar
2017,9,x00100533,Grammar and Punctuation,1,12,TE,x00100533,,,Descriptor #1,Grammar
2017,3,x00100089,Grammar and Punctuation,2,10,MC,x00100089,,,Descriptor #1,Grammar
2017,3,x00100089,Grammar and Punctuation,2,10,MC,x00100089,,,Descriptor #1,Grammar
2017,3,x00102422,Spelling,1,9,MC,x00102422,,,Descriptor #1,Spelling
2017,3,x00102422,Spelling,1,9,MC,x00102422,,,Descriptor #1,Spelling
2017,7,x00102125,Reading,1,9,MC,x00102125,,"[""wuoch786""]",Descriptor #1,Letters
2017,7,x00102125,Reading,1,9,MC,x00102125,,"[""wuoch786""]",Descriptor #1,Letters
2017,3,x00102396,Spelling,1,5,MC,x00102396,,,Descriptor #1,Spelling
2017,3,x00102396,Spelling,1,5,MC,x00102396,,,Descriptor #1,Spelling
2017,7,x00102131,Reading,1,15,ET,x00102131,,"[""oxicl247""]",Descriptor #1,Letters
2017,7,x00102131,Reading,1,15,ET,x00102131,,"[""oxicl247""]",Descriptor #1,Letters
2017,3,x00101579,Reading,1,10,TE,x00101579,,"[""ecknr638""]",Descriptor #1,Letters
2017,3,x00101579,Reading,1,10,TE,x00101579,,"[""ecknr638""]",Descriptor #1,Letters
2017,7,x00102621,Spelling,2,1,TE,x00102621,,,Descriptor #1,Spelling
2017,7,x00102621,Spelling,2,1,TE,x00102621,,,Descriptor #1,Spelling
2017,9,x00102310,Reading,2,7,MC,x00102310,,"[""xewlg729""]",Descriptor #1,Letters
2017,9,x00102310,Reading,2,7,MC,x00102310,,"[""xewlg729""]",Descriptor #1,Letters
2017,5,x00101880,Reading,2,15,TE,x00101880,,"[""gbbmz148""]",Descriptor #1,Letters
2017,5,x00101880,Reading,2,15,TE,x00101880,,"[""gbbmz148""]",Descriptor #1,Letters
2017,3,x00100042,Grammar and Punctuation,2,15,TE,x00100042,,,Descriptor #1,Grammar
2017,3,x00100042,Grammar and Punctuation,2,15,TE,x00100042,,,Descriptor #1,Grammar
2017,3,x00102343,Spelling,1,6,TE,x00102343,,"[""yutiz593""]",Descriptor #1,Spelling
2017,3,x00102343,Spelling,1,6,TE,x00102343,,"[""yutiz593""]",Descriptor #1,Spelling
2017,7,x00102533-05-AIA,Spelling,1,6,TE,x00102533-05-AIA,,"[""lpiad935""]",Descriptor #1,Spelling
2017,7,x00100377,Grammar and Punctuation,1,12,TE,x00100377,,,Descriptor #1,Grammar
2017,7,x00100377,Grammar and Punctuation,1,12,TE,x00100377,,,Descriptor #1,Grammar
2017,9,x00102740,Writing,1,1,ET,x00102740,,"[""lvqtg079""]",Descriptor #1,Expressive Writing
2017,9,x00102740,Writing,1,1,ET,x00102740,,"[""lvqtg079""]",Descriptor #1,Expressive Writing
2017,7,x00102549,Spelling,1,2,MC,x00102549,,,Descriptor #1,Spelling
2017,7,x00102549,Spelling,1,2,MC,x00102549,,,Descriptor #1,Spelling
2017,5,x00100874,Numeracy,1,9,COMP,x00100874,,,Descriptor #1,Numbers
2017,5,x00100874,Numeracy,1,9,COMP,x00100874,,,Descriptor #1,Numbers
2017,5,x00100293,Grammar and Punctuation,2,6,MC,x00100293,,,Descriptor #1,Grammar
2017,5,x00100293,Grammar and Punctuation,2,6,MC,x00100293,,,Descriptor #1,Grammar
2017,3,x00102370,Spelling,2,9,ET,x00102370,,,Descriptor #1,Spelling
2017,3,x00102370,Spelling,2,9,ET,x00102370,,,Descriptor #1,Spelling
2017,5,x00101791,Reading,4,6,TE,x00101791,,"[""lmexj476""]",Descriptor #1,Letters
2017,5,x00101791,Reading,4,6,TE,x00101791,,"[""lmexj476""]",Descriptor #1,Letters
2017,7,x00101949,Reading,2,3,IGM,x00101949,,"[""kamyb937""]",Descriptor #1,Letters
2017,7,x00101949,Reading,2,3,IGM,x00101949,,"[""kamyb937""]",Descriptor #1,Letters
2017,3,x00100659,Numeracy,3,4,MC,x00100659,,,Descriptor #1,Numbers
2017,3,x00100659,Numeracy,3,4,MC,x00100659,,,Descriptor #1,Numbers
2017,9,x00101512,Numeracy,2,15,IGM,x00101512,,,Descriptor #1,Numbers
2017,9,x00101512,Numeracy,2,15,IGM,x00101512,,,Descriptor #1,Numbers
2017,5,x00102443,Spelling,2,1,TE,x00102443,,"[""dppqe569""]",Descriptor #1,Spelling
2017,5,x00102443,Spelling,2,1,TE,x00102443,,"[""dppqe569""]",Descriptor #1,Spelling
2017,5,x00101122,Numeracy,1,2,MC,x00101122,,,Descriptor #1,Numbers
2017,5,x00101122,Numeracy,1,2,MC,x00101122,,,Descriptor #1,Numbers
2017,9,x00100539,Grammar and Punctuation,1,18,MC,x00100539,,,Descriptor #1,Grammar
2017,9,x00100539,Grammar and Punctuation,1,18,MC,x00100539,,,Descriptor #1,Grammar
2017,9,x00101444,Numeracy,2,1,MC,x00101444,,,Descriptor #1,Numbers
2017,9,x00101444,Numeracy,2,1,MC,x00101444,,,Descriptor #1,Numbers
2017,9,x00102152,Reading,2,2,IA,x00102152,,"[""iylvr491""]",Descriptor #1,Letters
2017,9,x00102152,Reading,2,2,IA,x00102152,,"[""iylvr491""]",Descriptor #1,Letters
2017,9,x00102140,Reading,1,7,MCS,x00102140,,"[""lkvuo083""]",Descriptor #1,Letters
2017,9,x00102140,Reading,1,7,MCS,x00102140,,"[""lkvuo083""]",Descriptor #1,Letters
2017,5,x00100262,Grammar and Punctuation,1,1,MC,x00100262,,,Descriptor #1,Grammar
2017,5,x00100262,Grammar and Punctuation,1,1,MC,x00100262,,,Descriptor #1,Grammar
2017,3,x00100679,Numeracy,4,9,MC,x00100679,,,Descriptor #1,Numbers
2017,3,x00100679,Numeracy,4,9,MC,x00100679,,,Descriptor #1,Numbers
2017,3,x00100044,Grammar and Punctuation,2,17,COMP,x00100044,,,Descriptor #1,Grammar
2017,3,x00100044,Grammar and Punctuation,2,17,COMP,x00100044,,,Descriptor #1,Grammar
2017,7,x00102561,Spelling,2,4,COMP,x00102561,,,Descriptor #1,Spelling
2017,7,x00102561,Spelling,2,4,COMP,x00102561,,,Descriptor #1,Spelling
2017,5,x00102497,Spelling,1,8,TE,x00102497,,,Descriptor #1,Spelling
2017,5,x00102497,Spelling,1,8,TE,x00102497,,,Descriptor #1,Spelling
