Test,Level,Domain,Type,Testlet Name,Testlet Location In Stage,Testlet Node,Testlet Max. Score," Item Subdomain",Item Descriptor,Item Difficulty,Item Max. Score,Correct Answer,Item Type,Marking Type,Exemplar URL,Item RefID
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,20050f65-dad7-49d3-977b-ab4ddab77ecc
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,20050f65-dad7-49d3-977b-ab4ddab77ecc
Reading Year 3,3,Reading,Normal,A4,4,A,13,Letters,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,2010e9c2-1eca-49e7-9122-b22f52817fe7
Reading Year 3,3,Reading,Normal,A4,4,A,13,Letters,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,2010e9c2-1eca-49e7-9122-b22f52817fe7
Numeracy Year 5,5,Numeracy,Normal,D2,2,D,15,Numbers,Descriptor #1,3,1,,IGA,AS,https://www.assessform.edu.au/Exemplar/1,202b5767-0343-40d4-9c66-cfc5faabfc93
Numeracy Year 5,5,Numeracy,Normal,D2,2,D,15,Numbers,Descriptor #1,3,1,,IGA,AS,https://www.assessform.edu.au/Exemplar/1,202b5767-0343-40d4-9c66-cfc5faabfc93
Numeracy Year 3,3,Numeracy,Normal,CA1,1,CA,13,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,208fdc62-7eb4-4a0e-9059-bd64eb622ace
Numeracy Year 9,9,Numeracy,Normal,E1,1,E,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,209c3bf2-0d6f-46c5-a947-cd10af13e780
Numeracy Year 9,9,Numeracy,Normal,E1,1,E,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,209c3bf2-0d6f-46c5-a947-cd10af13e780
Numeracy Year 5,5,Numeracy,Normal,A3,3,A,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,210fbe71-5fd6-483f-ae14-f5f2d1434a71
Numeracy Year 5,5,Numeracy,Normal,A3,3,A,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,210fbe71-5fd6-483f-ae14-f5f2d1434a71
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,2112028e-5a8b-4daf-868f-2cc8fb4b9fee
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,2112028e-5a8b-4daf-868f-2cc8fb4b9fee
Reading Year 9,9,Reading,Normal,E1,1,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2118c52b-a41a-4754-9f6f-ce19abb0622f
Reading Year 9,9,Reading,Normal,E1,1,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2118c52b-a41a-4754-9f6f-ce19abb0622f
Reading Year 3,3,Reading,Normal,E2,2,E,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,211ad38c-6b3f-4a39-90c6-ecdedbacad18
Reading Year 3,3,Reading,Normal,E2,2,E,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,211ad38c-6b3f-4a39-90c6-ecdedbacad18
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,213f163c-ef6f-43e0-a049-6c20ee3a53cb
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,213f163c-ef6f-43e0-a049-6c20ee3a53cb
Reading Year 5,5,Reading,Normal,D1,1,D,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2145615d-47c4-4778-bee0-dc90161cce12
Reading Year 5,5,Reading,Normal,D1,1,D,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2145615d-47c4-4778-bee0-dc90161cce12
Reading Year 7,7,Reading,Normal,A1,1,A,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2145615d-47c4-4778-bee0-dc90161cce12
Reading Year 7,7,Reading,Normal,A1,1,A,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2145615d-47c4-4778-bee0-dc90161cce12
Reading Year 7,7,Reading,Normal,A3,3,A,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2145615d-47c4-4778-bee0-dc90161cce12
Reading Year 7,7,Reading,Normal,A3,3,A,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2145615d-47c4-4778-bee0-dc90161cce12
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TS,AS,https://www.assessform.edu.au/Exemplar/1,2145adf7-b515-4c5d-a165-1f4e31e585dd
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TS,AS,https://www.assessform.edu.au/Exemplar/1,2145adf7-b515-4c5d-a165-1f4e31e585dd
Reading Year 9,9,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,214d84d1-ce68-4791-b498-35ef99cb221b
Reading Year 9,9,Reading,Normal,B2,2,B,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,214d84d1-ce68-4791-b498-35ef99cb221b
Reading Year 3,3,Reading,Normal,F1,1,F,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,216d160d-5826-4374-bdde-2a82c6499224
Reading Year 3,3,Reading,Normal,F1,1,F,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,216d160d-5826-4374-bdde-2a82c6499224
Spelling Year 7,7,Spelling,Normal,SA2,2,SA,6,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,219fabef-120d-4ebd-b7aa-258601a62d39
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,21d1e660-15eb-4bb7-b738-201a7f5a0df2
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,21d1e660-15eb-4bb7-b738-201a7f5a0df2
Reading Year 9,9,Reading,Normal,F1,1,F,16,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,21e18f6c-6eb3-45bb-972e-39619590427d
Reading Year 9,9,Reading,Normal,F1,1,F,16,Letters,Descriptor #1,3,1,,HS,AS,https://www.assessform.edu.au/Exemplar/1,21e18f6c-6eb3-45bb-972e-39619590427d
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,21e89d2d-9fa0-44ff-84de-3dff6ef4b3e0
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,21e89d2d-9fa0-44ff-84de-3dff6ef4b3e0
Numeracy Year 9,9,Numeracy,Normal,C1,1,C,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,221cd70e-4dfb-4d19-ac76-20a1a3e85c54
Numeracy Year 9,9,Numeracy,Normal,C1,1,C,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,221cd70e-4dfb-4d19-ac76-20a1a3e85c54
Numeracy Year 3,3,Numeracy,Normal,A1,1,A,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,223017c9-25da-4deb-a743-756dae92a747
Numeracy Year 3,3,Numeracy,Normal,A1,1,A,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,223017c9-25da-4deb-a743-756dae92a747
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22411755-1821-427f-8f81-1a7af5e5dc1d
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22411755-1821-427f-8f81-1a7af5e5dc1d
Numeracy Year 9,9,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2257082c-3e8f-4a68-9f64-e9c46a630616
Numeracy Year 9,9,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2257082c-3e8f-4a68-9f64-e9c46a630616
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,22621248-bd7e-4f2c-acf8-aca7dcf6c2d3
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,22621248-bd7e-4f2c-acf8-aca7dcf6c2d3
Reading Year 3,3,Reading,Normal,A3,3,A,13,Letters,Descriptor #1,3,1,,IO,AS,https://www.assessform.edu.au/Exemplar/1,228632b1-9034-4bb8-a65c-49ba26014151
Reading Year 3,3,Reading,Normal,A3,3,A,13,Letters,Descriptor #1,3,1,,IO,AS,https://www.assessform.edu.au/Exemplar/1,228632b1-9034-4bb8-a65c-49ba26014151
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22999d86-fbd9-41f6-9703-807c55d60512
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22999d86-fbd9-41f6-9703-807c55d60512
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22a6935b-c968-49ea-82f1-becdd397c622
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC2,2,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22a6935b-c968-49ea-82f1-becdd397c622
Numeracy Year 9,9,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22cee2be-31a3-42d4-af28-ef5f82b029b8
Numeracy Year 9,9,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22cee2be-31a3-42d4-af28-ef5f82b029b8
Numeracy Year 7,7,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22cee2be-31a3-42d4-af28-ef5f82b029b8
Numeracy Year 7,7,Numeracy,Normal,CA2,2,CA,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,22cee2be-31a3-42d4-af28-ef5f82b029b8
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2301e77c-4a72-4c5d-80f9-3f4088510f60
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2301e77c-4a72-4c5d-80f9-3f4088510f60
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,23074844-7193-4d54-a55f-778e5f1fc3a6
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,23074844-7193-4d54-a55f-778e5f1fc3a6
Reading Year 7,7,Reading,Normal,E1,1,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,23098846-5329-4646-97db-951ac78113b4
Reading Year 7,7,Reading,Normal,E1,1,E,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,23098846-5329-4646-97db-951ac78113b4
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,232cea52-1830-48ec-a025-9625f50da5a3
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,232cea52-1830-48ec-a025-9625f50da5a3
Numeracy Year 7,7,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,236a0e30-a254-4fd3-a365-71068c189257
Numeracy Year 7,7,Numeracy,Normal,F1,1,F,16,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,236a0e30-a254-4fd3-a365-71068c189257
Spelling Year 9,9,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,236e69f2-4c8b-43a1-95b7-14843529e9d8
Spelling Year 9,9,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,236e69f2-4c8b-43a1-95b7-14843529e9d8
Reading Year 3,3,Reading,Normal,A2,2,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,239f2322-15a0-4291-9e1e-b1521ef1eb4b
Reading Year 3,3,Reading,Normal,A2,2,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,239f2322-15a0-4291-9e1e-b1521ef1eb4b
Numeracy Year 3,3,Numeracy,Normal,A4,4,A,13,Numbers,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,23aed8d1-20ae-475e-82ad-ccb0717a30c2
Numeracy Year 3,3,Numeracy,Normal,A4,4,A,13,Numbers,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,23aed8d1-20ae-475e-82ad-ccb0717a30c2
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,23dac74d-2488-4356-b7de-1d9f6deea4b8
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,23dac74d-2488-4356-b7de-1d9f6deea4b8
Reading Year 7,7,Reading,Normal,D2,2,D,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,242f8e5a-cf8e-45dd-9c10-8e76e44a17a3
Reading Year 7,7,Reading,Normal,D2,2,D,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,242f8e5a-cf8e-45dd-9c10-8e76e44a17a3
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,2440d26d-5f3e-418e-95f6-6d45feaa62d9
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,2440d26d-5f3e-418e-95f6-6d45feaa62d9
Spelling Year 3,3,Spelling,Normal,SB2,2,SB,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,2466ce4e-f86b-4d2e-b33c-14d93628173c
Spelling Year 3,3,Spelling,Normal,SB2,2,SB,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,2466ce4e-f86b-4d2e-b33c-14d93628173c
Numeracy Year 5,5,Numeracy,Normal,A2,2,A,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,247a330d-0be0-44da-89ef-d2acc9713321
Numeracy Year 5,5,Numeracy,Normal,A2,2,A,15,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,247a330d-0be0-44da-89ef-d2acc9713321
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,24f0c9f1-d93d-4f7e-8081-24f79e8559b9
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,24f0c9f1-d93d-4f7e-8081-24f79e8559b9
Reading Year 9,9,Reading,Normal,A2,2,A,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,24f16aa0-74d8-403a-8e33-4b30f0f3e6f6
Reading Year 9,9,Reading,Normal,A2,2,A,16,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,24f16aa0-74d8-403a-8e33-4b30f0f3e6f6
Spelling Year 5,5,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,251e5d27-8a79-4c7a-a3f1-0916a4e6621b
Spelling Year 5,5,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,IC,AS,https://www.assessform.edu.au/Exemplar/1,251e5d27-8a79-4c7a-a3f1-0916a4e6621b
Numeracy Year 5,5,Numeracy,Normal,A1,1,A,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2524e317-1e95-48d9-911f-055a2ad69685
Numeracy Year 5,5,Numeracy,Normal,A1,1,A,15,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2524e317-1e95-48d9-911f-055a2ad69685
Reading Year 3,3,Reading,Normal,A4,4,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,252cab9d-3794-49c7-82b3-9346ed5dbe1b
Reading Year 3,3,Reading,Normal,A4,4,A,13,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,252cab9d-3794-49c7-82b3-9346ed5dbe1b
Spelling Year 3,3,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,SL,AS,https://www.assessform.edu.au/Exemplar/1,2548395b-85eb-489d-adfd-1ba26eb2240b
Spelling Year 3,3,Spelling,Normal,SD1,1,SD,9,Spelling,Descriptor #1,3,1,,SL,AS,https://www.assessform.edu.au/Exemplar/1,2548395b-85eb-489d-adfd-1ba26eb2240b
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2550b3fc-7363-4d14-ae42-03f99eccb9ae
Grammar and Punctuation Year 9,9,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,2550b3fc-7363-4d14-ae42-03f99eccb9ae
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,25aac73a-27fa-47f4-9efd-1fedb51722c4
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,25aac73a-27fa-47f4-9efd-1fedb51722c4
Reading Year 9,9,Reading,Normal,E2,2,E,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,25c48345-e7df-4f23-8644-c742c81ec6d2
Reading Year 9,9,Reading,Normal,E2,2,E,16,Letters,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,25c48345-e7df-4f23-8644-c742c81ec6d2
Numeracy Year 3,3,Numeracy,Normal,CA2,2,CA,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,25cbae4a-95bd-4f0f-af8f-8ee5b8d068c4
Numeracy Year 3,3,Numeracy,Normal,CA2,2,CA,13,Numbers,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,25cbae4a-95bd-4f0f-af8f-8ee5b8d068c4
Spelling Year 9,9,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,25ffb6f2-0d7c-41c5-ab02-12523e1cf9cc
Spelling Year 9,9,Spelling,Normal,SD2,2,SD,9,Spelling,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,25ffb6f2-0d7c-41c5-ab02-12523e1cf9cc
Numeracy Year 9,9,Numeracy,Normal,NC1,1,NC,16,Numbers,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,26028bbf-b814-436b-b75b-c37c86d86452
Numeracy Year 9,9,Numeracy,Normal,NC1,1,NC,16,Numbers,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,26028bbf-b814-436b-b75b-c37c86d86452
Numeracy Year 7,7,Numeracy,Normal,NC1,1,NC,16,Numbers,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,26028bbf-b814-436b-b75b-c37c86d86452
Numeracy Year 7,7,Numeracy,Normal,NC1,1,NC,16,Numbers,Descriptor #1,3,1,,ET,AS,https://www.assessform.edu.au/Exemplar/1,26028bbf-b814-436b-b75b-c37c86d86452
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,261447fd-32e5-484f-8fea-e184d7a98d40
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GE2,2,GE,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,261447fd-32e5-484f-8fea-e184d7a98d40
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,261ed68e-2a86-4b37-a02d-e7564bdc4305
Grammar and Punctuation Year 5,5,Grammar and Punctuation,Normal,GF1,1,GF,25,Grammar,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,261ed68e-2a86-4b37-a02d-e7564bdc4305
Reading Year 3,3,Reading,Normal,C1,1,C,13,Letters,Descriptor #1,3,1,,PO,AS,https://www.assessform.edu.au/Exemplar/1,2622f470-cc8c-4c7e-81d6-1f0f9fa6f135
Reading Year 3,3,Reading,Normal,C1,1,C,13,Letters,Descriptor #1,3,1,,PO,AS,https://www.assessform.edu.au/Exemplar/1,2622f470-cc8c-4c7e-81d6-1f0f9fa6f135
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,26373d87-5884-4407-9ca3-b0f114c0df17
Grammar and Punctuation Year 3,3,Grammar and Punctuation,Normal,GE1,1,GE,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,26373d87-5884-4407-9ca3-b0f114c0df17
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,267b12cc-77b6-45e4-83ad-c495705b8a3f
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GC1,1,GC,25,Grammar,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,267b12cc-77b6-45e4-83ad-c495705b8a3f
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,26807ba4-9167-4c5c-b981-d6b0b3b7cc15
Numeracy Year 7,7,Numeracy,Normal,D2,2,D,16,Numbers,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,26807ba4-9167-4c5c-b981-d6b0b3b7cc15
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,268a276b-2b58-46e0-80de-cb16d82071de
Reading Year 5,5,Reading,Normal,A1,1,A,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,268a276b-2b58-46e0-80de-cb16d82071de
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,268a29ca-a77f-4082-aff1-8c92aeeced4e
Grammar and Punctuation Year 7,7,Grammar and Punctuation,Normal,GF2,2,GF,25,Grammar,Descriptor #1,3,1,,IM,AS,https://www.assessform.edu.au/Exemplar/1,268a29ca-a77f-4082-aff1-8c92aeeced4e
Numeracy Year 9,9,Numeracy,Normal,E2,2,E,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,26990a22-b92b-44e2-8a91-44887cf1108e
Numeracy Year 9,9,Numeracy,Normal,E2,2,E,16,Numbers,Descriptor #1,3,1,,TE,AES,https://www.assessform.edu.au/Exemplar/1,26990a22-b92b-44e2-8a91-44887cf1108e
Reading Year 5,5,Reading,Normal,C1,1,C,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,269ab8a5-b85f-432f-b0af-db50dd117fb5
Reading Year 5,5,Reading,Normal,C1,1,C,15,Letters,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,269ab8a5-b85f-432f-b0af-db50dd117fb5
Spelling Year 9,9,Spelling,Normal,PD2,2,PD,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,26aaa02f-4f1b-442e-b409-d0f36c7504ff
Spelling Year 9,9,Spelling,Normal,PD2,2,PD,10,Spelling,Descriptor #1,3,1,,MC,AS,https://www.assessform.edu.au/Exemplar/1,26aaa02f-4f1b-442e-b409-d0f36c7504ff
